games: 81, white: 27%, black: 38%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nge7 6. a3 Nf5 7. b4, forced: 0
games: 81, white: 27%, black: 38%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nh6 6. a3 Nf5 7. b4, forced: 0
games: 43, white: 34%, black: 34%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 e6 6. Bd3 Nf6 7. O-O Be7 8. Be3 cxd4 9. cxd4, forced: 2
games: 102, white: 26%, black: 50%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Qb6 6. Be2 cxd4 7. cxd4 Nge7 8. b3 Nf5 9. Bb2 Bb4+ 10. Kf1, forced: 3
games: 57, white: 21%, black: 24%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Bd7 6. Be2 cxd4 7. cxd4 Nge7 8. O-O Nf5 9. Nc3 Rc8 , forced: 1
games: 90, white: 25%, black: 40%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nge7 6. a3 Nf5 , forced: 0
games: 90, white: 25%, black: 40%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nh6 6. a3 Nf5 , forced: 0
games: 47, white: 14%, black: 14%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 Nb6 6. Bb3 c4 7. Bc2 d6 8. exd6 e5 9. O-O Be6 , forced: 2
games: 47, white: 14%, black: 14%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 Nb6 6. Bb3 c4 7. Bc2 d5 8. exd6 e5 9. O-O Be6 , forced: 2
games: 53, white: 30%, black: 33%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e5 4. d4, forced: 0
games: 78, white: 26%, black: 38%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nge7 6. a3 Nf5 7. b4 cxd4 , forced: 1
games: 78, white: 26%, black: 38%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nh6 6. a3 Nf5 7. b4 cxd4 , forced: 1
games: 39, white: 30%, black: 30%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 Nf6 6. Be3 cxd4 7. cxd4 e6 8. Nc3 Bb4 , forced: 1
games: 39, white: 30%, black: 30%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 e6 6. Be3 cxd4 7. cxd4 Nf6 8. Nc3 Bb4 , forced: 1
games: 79, white: 32%, black: 46%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Bd7 6. Bd3 Rc8 , forced: 0
games: 32, white: 21%, black: 18%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 e6 6. Na3 Nf6 7. Be3 cxd4 8. Nb5 Qd8 9. Nbxd4 Nd5 10. Bg5, forced: 2
games: 56, white: 26%, black: 32%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nge7 6. Bd3 cxd4 7. cxd4 Nf5 8. Bxf5 exf5 9. O-O Be6 10. Nc3, forced: 1
games: 46, white: 30%, black: 32%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Bd7 6. Be2 Nge7 7. Na3 cxd4 8. cxd4 Nf5 9. Nc2 Qa5+ 10. Bd2, forced: 1
games: 46, white: 30%, black: 32%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Bd7 6. Be2 Nge7 7. Na3 Nf5 8. Nc2 cxd4 9. cxd4 Qa5+ 10. Bd2, forced: 1
games: 46, white: 30%, black: 32%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nge7 6. Na3 cxd4 7. cxd4 Nf5 8. Nc2 Bd7 9. Be2 Qa5+ 10. Bd2, forced: 3
games: 24, white: 37%, black: 33%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Qb6 6. Na3 Bd7 , forced: 0
games: 28, white: 35%, black: 32%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Bd7 6. Be2 Nge7 7. a3, forced: 0
games: 15, white: 40%, black: 33%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Qb6 6. a3 c4 7. Nbd2 f6 8. b3, forced: 0
games: 87, white: 25%, black: 51%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Qb6 6. Be2 cxd4 7. cxd4 Nge7 8. b3 Nf5 9. Bb2 Bb4+ , forced: 3
games: 20, white: 35%, black: 30%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 e6 6. Na3 Qd8 7. Bf4, forced: 2
games: 25, white: 28%, black: 24%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 Nf6 6. Be3 cxd4 7. cxd4 e6 8. Nc3 Bb4 9. Bd3 O-O , forced: 2
games: 23, white: 34%, black: 30%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. d4 cxd4 7. cxd4 d6 8. O-O Be7 9. Qe2 a6 , forced: 1
games: 18, white: 33%, black: 27%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Qb6 6. a3 c4 7. h4, forced: 0
games: 23, white: 34%, black: 30%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Qb6 6. a3 Nh6 7. Bd3 Bd7 , forced: 0
games: 25, white: 28%, black: 24%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 e6 6. Be3 cxd4 7. cxd4 Nf6 8. Nc3 Bb4 9. Bd3 O-O , forced: 2
games: 17, white: 35%, black: 29%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 Nb6 6. Bb3 g6 7. d4 cxd4 8. Ng5 d5 9. exd6 e6 10. cxd4, forced: 2
games: 23, white: 34%, black: 30%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. d4 cxd4 7. cxd4 d6 8. Qe2 Be7 9. O-O a6 , forced: 1
games: 25, white: 28%, black: 24%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 Nf6 6. Be3 cxd4 7. cxd4 e6 8. Nc3 Bb4 9. Bd3 O-O 10. O-O, forced: 2
games: 13, white: 46%, black: 38%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Bd7 6. Be2 cxd4 7. cxd4 Nge7 8. O-O Nf5 9. b3, forced: 1
games: 23, white: 34%, black: 30%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. d4 d6 7. O-O cxd4 8. cxd4 Be7 9. Qe2 a6 , forced: 1
games: 25, white: 28%, black: 24%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 e6 6. Be3 cxd4 7. cxd4 Nf6 8. Nc3 Bb4 9. Bd3 O-O 10. O-O, forced: 2
games: 17, white: 35%, black: 29%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Qb6 6. Be2 cxd4 7. cxd4 Nge7 8. b3, forced: 1
games: 24, white: 33%, black: 29%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Bd7 6. a3 Nge7 7. b4 cxd4 8. cxd4 Nf5 9. Bb2 b5 10. Nc3, forced: 1
games: 13, white: 46%, black: 38%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Qb6 6. a3 a5 7. Be2, forced: 0
games: 23, white: 34%, black: 30%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. O-O d6 7. d4 cxd4 8. cxd4 Be7 9. Qe2 a6 , forced: 1
games: 42, white: 33%, black: 35%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 e6 6. Bd3 Nf6 7. O-O Be7 8. Be3 cxd4 , forced: 2
games: 23, white: 34%, black: 30%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. cxd4 d6 7. Bc4 e6 8. O-O Be7 9. Qe2 a6 , forced: 1
games: 24, white: 33%, black: 29%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nge7 6. a3 Nf5 7. b4 cxd4 8. cxd4 Bd7 9. Bb2 b5 10. Nc3, forced: 1
games: 23, white: 34%, black: 30%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. cxd4 d6 7. Bc4 e6 8. Qe2 Be7 9. O-O a6 , forced: 1
games: 24, white: 33%, black: 29%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nh6 6. a3 Nf5 7. b4 cxd4 8. cxd4 Bd7 9. Bb2 b5 10. Nc3, forced: 1
games: 14, white: 42%, black: 35%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nh6 6. Bxh6 gxh6 7. dxc5, forced: 1
games: 14, white: 42%, black: 35%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Qb6 6. a3 c4 7. Nbd2 f6 8. g3, forced: 0
games: 23, white: 34%, black: 30%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. Bc4 e6 7. cxd4 d6 8. O-O Be7 9. Qe2 a6 , forced: 1
games: 16, white: 43%, black: 37%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Bd7 6. Be2 Nge7 7. dxc5 Ng6 8. Be3, forced: 0
games: 23, white: 34%, black: 30%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. Bc4 e6 7. cxd4 d6 8. Qe2 Be7 9. O-O a6 , forced: 1
games: 34, white: 29%, black: 29%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 Bf5 6. Be3 Nf6 7. dxc5 Qxd1+ 8. Kxd1, forced: 3
games: 14, white: 35%, black: 28%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. d4 d6 7. O-O dxe5 , forced: 2
games: 11, white: 45%, black: 36%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e5 4. Bc4 d6 5. O-O, forced: 0
games: 74, white: 21%, black: 37%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e5 4. d4 exd4 5. cxd4 cxd4 , forced: 1
games: 14, white: 35%, black: 28%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. O-O d6 7. d4 dxe5 , forced: 2
games: 14, white: 35%, black: 28%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. d4 d6 7. O-O dxe5 8. dxe5, forced: 2
games: 15, white: 33%, black: 26%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 Nf6 6. Be3 Ng4 7. Bd3, forced: 1
games: 14, white: 35%, black: 28%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. O-O d6 7. d4 dxe5 8. dxe5, forced: 2
games: 19, white: 31%, black: 26%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Bd7 6. Be2 Nge7 7. h4, forced: 0
games: 14, white: 35%, black: 28%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 Nb6 6. Bb3 c4 7. Bc2 d6 8. exd6 Bg4 , forced: 2
games: 14, white: 35%, black: 28%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 Nb6 6. Bb3 c4 7. Bc2 d5 8. exd6 Bg4 , forced: 2
games: 10, white: 30%, black: 20%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nge7 6. Bd3 Nf5 7. O-O cxd4 , forced: 1
games: 11, white: 36%, black: 27%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 Bf5 6. Be3 Nf6 7. Be2 cxd4 , forced: 1
games: 17, white: 29%, black: 23%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 e6 6. Na3 cxd4 7. Nb5 Bd6 , forced: 2
games: 10, white: 30%, black: 20%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nh6 6. Bd3 Nf5 7. O-O cxd4 , forced: 1
games: 10, white: 30%, black: 20%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nge7 6. Bd3 Nf5 7. O-O cxd4 8. Bxf5, forced: 2
games: 12, white: 41%, black: 33%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. d4 d6 7. O-O dxe5 8. dxe5 Be7 , forced: 2
games: 10, white: 30%, black: 20%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nh6 6. Bd3 Nf5 7. O-O cxd4 8. Bxf5, forced: 2
games: 12, white: 41%, black: 33%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. O-O d6 7. d4 dxe5 8. dxe5 Be7 , forced: 2
games: 10, white: 30%, black: 20%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Bd7 6. Be2 Nge7 7. Na3 Nf5 8. Nc2 Be7 , forced: 1
games: 10, white: 30%, black: 20%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nge7 6. Bd3 Nf5 7. O-O cxd4 8. Bxf5 exf5 , forced: 2
games: 12, white: 41%, black: 33%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. Bd3 d5 5. e5, forced: 0
games: 10, white: 30%, black: 20%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nh6 6. Bd3 Nf5 7. O-O cxd4 8. Bxf5 exf5 , forced: 2
games: 16, white: 31%, black: 25%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 e6 6. Na3 Nf6 7. Be2 Be7 8. Nb5, forced: 1
games: 13, white: 23%, black: 15%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 Nb6 6. Bb3 c4 7. Bc2 d6 8. exd6 e5 9. O-O Be6 10. a4, forced: 2
games: 50, white: 22%, black: 30%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 Bf5 6. Be3 Nf6 7. Na3 e6 , forced: 1
games: 54, white: 14%, black: 24%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 e6 6. Na3 Nf6 7. Be3 cxd4 8. Nb5 Qd7 , forced: 2
games: 13, white: 23%, black: 15%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 Nb6 6. Bb3 c4 7. Bc2 d5 8. exd6 e5 9. O-O Be6 10. a4, forced: 2
games: 12, white: 33%, black: 25%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 Bg4 6. Be2 cxd4 7. cxd4 e6 8. Nc3 Qa5 9. d5 exd5 10. Nd4, forced: 2
games: 12, white: 33%, black: 25%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 e6 6. Na3 Nf6 7. Be2 Be7 8. Nb5 Qd8 9. dxc5 Bxc5 10. Qxd8+, forced: 4
games: 41, white: 29%, black: 34%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Qb6 6. Na3 cxd4 7. cxd4 Bd7 8. Nc2, forced: 1
games: 51, white: 13%, black: 23%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 e6 6. Na3 Nf6 7. Be3 cxd4 8. Nb5 Qd7 9. Nbxd4, forced: 2
games: 30, white: 26%, black: 26%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. d4 cxd4 7. cxd4 d6 8. exd6, forced: 1
games: 56, white: 21%, black: 35%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 Bg4 6. Be2 cxd4 7. cxd4 e6 8. Nc3 Bb4 9. O-O Qa5 , forced: 2
games: 30, white: 26%, black: 26%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. cxd4 d6 7. Bc4 e6 8. exd6, forced: 1
games: 30, white: 26%, black: 26%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. Bc4 e6 7. cxd4 d6 8. exd6, forced: 1
games: 56, white: 23%, black: 37%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e5 4. d4 exd4 5. cxd4 cxd4 6. Nxd4, forced: 1
games: 28, white: 28%, black: 28%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nge7 6. Be2 Nf5 , forced: 0
games: 63, white: 31%, black: 50%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Bd7 6. a3 f6 7. b4, forced: 0
games: 13, white: 30%, black: 23%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e5 4. Bc4 Nf6 5. Ng5 d5 6. exd5 Nxd5 7. d4, forced: 2
games: 45, white: 20%, black: 28%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e5 4. Bc4 Nf6 5. Ng5, forced: 1
games: 45, white: 20%, black: 28%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e5 4. Bc4 Nf6 5. Ng5 d5 , forced: 2
games: 45, white: 20%, black: 28%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e5 4. Bc4 Nf6 5. Ng5 d5 6. exd5, forced: 2
games: 13, white: 30%, black: 23%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Qb6 6. a3 a5 7. Bd3 Nh6 , forced: 1
games: 13, white: 30%, black: 23%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 e6 6. Na3 Nf6 7. Be2 Be7 8. Nb5 Qd8 9. dxc5 Bxc5 , forced: 3
games: 13, white: 30%, black: 23%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Qb6 6. a3 a5 7. Bd3 Nh6 8. O-O, forced: 1
games: 42, white: 16%, black: 23%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. cxd4 d6 7. Bc4 dxe5 8. Nxe5 e6 9. O-O Bd6 , forced: 1
games: 36, white: 33%, black: 38%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Bd7 6. a3 f6 7. Bd3 Qc7 8. Bf4, forced: 0
games: 25, white: 32%, black: 32%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 e6 6. Bd3 Nf6 7. O-O Be7 8. dxc5, forced: 1
games: 39, white: 35%, black: 43%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Bd7 6. Bd3 Rc8 7. dxc5, forced: 1
games: 39, white: 35%, black: 43%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Bd7 6. Bd3 Rc8 7. dxc5 Bxc5 , forced: 1
games: 42, white: 30%, black: 38%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. Bd3, forced: 0
games: 31, white: 32%, black: 35%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Qb6 6. Be2 cxd4 7. cxd4 Nge7 8. Na3 Nf5 9. Nc2 Be7 , forced: 1
games: 30, white: 33%, black: 36%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Na3 g6 , forced: 1
games: 29, white: 31%, black: 34%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 Nf6 6. Be3 cxd4 7. cxd4 e6 8. Nc3 Qd6 9. Bc4, forced: 1
games: 29, white: 31%, black: 34%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 e6 6. Be3 cxd4 7. cxd4 Nf6 8. Nc3 Qd6 9. Bc4, forced: 1
games: 24, white: 29%, black: 29%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e5 4. Bb5 a6 , forced: 0
games: 33, white: 27%, black: 33%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 e6 6. Bd3 Nf6 7. O-O Be7 8. Be3 O-O 9. Qe2, forced: 1
games: 22, white: 31%, black: 31%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nge7 6. Bd3 cxd4 7. cxd4 Nf5 8. Be3 Be7 , forced: 0
games: 38, white: 18%, black: 28%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e5 4. Bc4 Nf6 5. Ng5 d5 6. exd5 Nxd5 , forced: 2
games: 27, white: 33%, black: 37%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 Nf6 6. Be3 cxd4 7. cxd4 e6 8. Nc3 Qd6 9. Bc4 Be7 , forced: 1
games: 50, white: 20%, black: 44%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Bd7 6. a3 Nge7 7. b4 cxd4 8. cxd4 Nf5 9. Bb2 b5 , forced: 1
games: 27, white: 33%, black: 37%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 e6 6. Be3 cxd4 7. cxd4 Nf6 8. Nc3 Qd6 9. Bc4 Be7 , forced: 1
games: 50, white: 20%, black: 44%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nge7 6. a3 Nf5 7. b4 cxd4 8. cxd4 Bd7 9. Bb2 b5 , forced: 1
games: 50, white: 20%, black: 44%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nh6 6. a3 Nf5 7. b4 cxd4 8. cxd4 Bd7 9. Bb2 b5 , forced: 1
games: 28, white: 21%, black: 25%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 Nb6 6. Be2 g6 , forced: 2
games: 28, white: 21%, black: 25%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 Nb6 6. Be2 g6 7. d4, forced: 3
games: 28, white: 21%, black: 25%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 Nb6 6. Be2 g6 7. d4 cxd4 , forced: 4
games: 28, white: 21%, black: 25%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 Nb6 6. Be2 g6 7. d4 cxd4 8. cxd4, forced: 4
games: 20, white: 35%, black: 35%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 Nf6 6. Be3 cxd4 7. cxd4 e6 8. Nc3 Qd8 9. Bd3, forced: 1
games: 23, white: 26%, black: 26%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 Nb6 6. Be2 g6 7. d4 cxd4 8. cxd4 Bg7 , forced: 4
games: 20, white: 35%, black: 35%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 e6 6. Be3 cxd4 7. cxd4 Nf6 8. Nc3 Qd8 9. Bd3, forced: 1
games: 38, white: 26%, black: 39%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Bd7 6. a3 Nge7 7. b4 cxd4 8. cxd4 Nf5 9. Nc3, forced: 1
games: 38, white: 26%, black: 39%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nge7 6. a3 Nf5 7. b4 cxd4 8. cxd4 Bd7 9. Nc3, forced: 1
games: 23, white: 21%, black: 21%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 Nf6 6. dxc5 Qxd1+ 7. Kxd1 Bg4 8. Be3 Nd5 , forced: 2
games: 38, white: 26%, black: 39%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nh6 6. a3 Nf5 7. b4 cxd4 8. cxd4 Bd7 9. Nc3, forced: 1
games: 43, white: 32%, black: 51%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Qb6 6. Bd3 Bd7 7. dxc5 Bxc5 8. O-O a5 , forced: 0
games: 29, white: 27%, black: 34%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. d4 cxd4 7. O-O, forced: 1
games: 29, white: 27%, black: 34%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. Bc4 e6 7. O-O, forced: 1
games: 52, white: 5%, black: 57%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. cxd4 d6 7. exd6 Qxd6 8. Nc3 Bg4 , forced: 1
games: 29, white: 24%, black: 31%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Qb6 6. a3 a5 7. Bd3 Bd7 8. O-O Nh6 , forced: 0
games: 25, white: 24%, black: 28%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 Nb6 6. Be2 d5 , forced: 1
games: 17, white: 41%, black: 41%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Bd7 6. Bd3 Rc8 7. O-O cxd4 , forced: 0
